OpCode,Family,Genus,Species,Code,Number,Length_mm,Range_mm,Direction_deg,Depth_m,Mgmt,Site
PUP201,Mullidae,Parupeneus,multifasciatus,PAMU,1,267.881,3284.425,16.495,5.73909,RES,PUP
PUP201,Acanthuridae,Ctenochaetus,strigosus,CTST,1,195.099,2212.138,15.292,5.73909,RES,PUP
PUP201,Carangidae,Caranx,melampygus,CAME,1,288.867,3460.511,23.028,5.73909,RES,PUP
PUP201,Mullidae,Parupeneus,cyclostomus,PACY,1,255.814,3261.863,20.908,5.73909,RES,PUP
PUP201,Mullidae,Parupeneus,cyclostomus,PACY,1,244.949,2901.024,19.597,5.73909,RES,PUP
PUP201,Acanthuridae,Ctenochaetus,strigosus,CTST,1,149.637,8137.577,14.261,5.73909,RES,PUP
PUP201,Acanthuridae,Ctenochaetus,strigosus,CTST,1,181.181,6382.104,19.591,5.73909,RES,PUP
PUP201,Acanthuridae,Ctenochaetus,strigosus,CTST,1,151.343,7832.206,18.823,5.73909,RES,PUP
PUP203,Acanthuridae,Acanthurus,triostegus,ACTR,1,200.515,7880.484,12.671,2.4384,OPN,PUP
PUP203,Acanthuridae,Acanthurus,triostegus,ACTR,1,159.438,7086.015,22.208,2.4384,OPN,PUP
PUP206,Acanthuridae,Acanthurus,leucopareius,ACLE,1,174.621,2688.587,21.62,1.524,OPN,PUP
PUP207,Acanthuridae,Acanthurus,leucopareius,ACLE,1,196.565,2501.77,13.411,1.524,OPN,PUP
PUP207,Acanthuridae,Acanthurus,leucopareius,ACLE,1,170.564,2609.317,11.29,1.524,OPN,PUP
PUP207,Labridae,Anampses,cuvier,ANCU,1,215.92,2945.125,13.215,1.524,OPN,PUP
PUP310,Acanthuridae,Acanthurus,triostegus,ACTR,1,166.973,9941.047,4.216,1.68809,OPN,PUP
PUP310,Scaridae,Scarus,rubroviolaceus,SCRU,1,439.669,7593.597,18.379,1.68809,OPN,PUP
PUP310,Scaridae,Scarus,rubroviolaceus,SCRU,1,319.533,7374.513,13.253,1.68809,OPN,PUP
HAN001A,Acanthuridae,Acanthurus,triostegus,ACTR,1,138.057,4833.923,19.839,1.00584,RES,HAN
HAN001A,Acanthuridae,Acanthurus,triostegus,ACTR,1,153.385,6511.59,21.962,1.00584,RES,HAN
HAN001A,Acanthuridae,Acanthurus,triostegus,ACTR,1,167.973,2168.436,11.297,1.00584,RES,HAN
HAN001A,Scaridae,Scarus,psittacus,SCPS,1,152.922,5405.241,22.328,1.00584,RES,HAN
HAN001A,Acanthuridae,Acanthurus,triostegus,ACTR,1,105.18,7561.939,17.993,1.00584,RES,HAN
HAN001A,Acanthuridae,Acanthurus,triostegus,ACTR,1,155.507,5433.942,20.515,1.00584,RES,HAN
HAN001A,Acanthuridae,Acanthurus,triostegus,ACTR,1,174.357,3418.96,16.825,1.00584,RES,HAN
HAN001A,Acanthuridae,Acanthurus,triostegus,ACTR,1,154.508,1646.535,10.055,1.00584,RES,HAN
HAN003A,Scaridae,Scarus,psittacus,SCPS,1,128.177,5033.56,17.138,3.048,RES,HAN
HAN003A,Acanthuridae,Ctenochaetus,strigosus,CTST,1,167.81,1653.127,11.478,3.048,RES,HAN
HAN003A,Acanthuridae,Ctenochaetus,strigosus,CTST,1,130.269,1654.414,12.329,3.048,RES,HAN
HAN003A,Acanthuridae,Naso,lituratus,NALI,1,221.207,2691.206,4.598,3.048,RES,HAN
HAN003A,Scaridae,Scarus,rubroviolaceus,SCRU,1,439.339,6832.628,6.139,3.048,RES,HAN
HAN003A,Scaridae,Scarus,psittacus,SCPS,1,194.95,3340.798,19.539,3.048,RES,HAN
HAN003A,Acanthuridae,Acanthurus,triostegus,ACTR,1,125.083,2486.604,8.049,3.048,RES,HAN
HAN003A,Acanthuridae,Acanthurus,triostegus,ACTR,1,161.104,2361.785,6.029,3.048,RES,HAN
HAN003A,Acanthuridae,Acanthurus,triostegus,ACTR,11,171.223,2670.559,8.681,3.048,RES,HAN
HAN003A,Acanthuridae,Acanthurus,triostegus,ACTR,13,162.775,2425.99,11.573,3.048,RES,HAN
HAN003A,Acanthuridae,Acanthurus,triostegus,ACTR,1,155.261,2338.923,9.812,3.048,RES,HAN
HAN003A,Acanthuridae,Acanthurus,triostegus,ACTR,13,159.478,2303.324,7.764,3.048,RES,HAN
HAN003A,Acanthuridae,Acanthurus,triostegus,ACTR,1,166.125,2422.786,16.688,3.048,RES,HAN
HAN003A,Acanthuridae,Acanthurus,triostegus,ACTR,8,156.847,2432.255,6.867,3.048,RES,HAN
HAN003A,Acanthuridae,Acanthurus,triostegus,ACTR,11,129.087,2519.971,8.751,3.048,RES,HAN
HAN003A,Acanthuridae,Acanthurus,triostegus,ACTR,1,151.351,2158.017,8.758,3.048,RES,HAN
HAN003A,Acanthuridae,Acanthurus,triostegus,ACTR,13,153.543,2228.029,11.186,3.048,RES,HAN
HAN003A,Acanthuridae,Acanthurus,triostegus,ACTR,1,134.409,2131.043,13.369,3.048,RES,HAN
HAN003A,Acanthuridae,Ctenochaetus,strigosus,CTST,1,177.837,2564.677,16.093,3.048,RES,HAN
HAN003A,Acanthuridae,Ctenochaetus,strigosus,CTST,1,163.381,4068.234,20.813,3.048,RES,HAN
HAN003A,Mullidae,Parupeneus,multifasciatus,PAMU,1,189.752,2099.258,15.467,3.048,RES,HAN
HAN003A,Acanthuridae,Ctenochaetus,strigosus,CTST,1,115.185,1593.359,9.76,3.048,RES,HAN
HAN003A,Acanthuridae,Ctenochaetus,strigosus,CTST,1,169.291,1731.475,10.767,3.048,RES,HAN
HAN003A,Acanthuridae,Ctenochaetus,strigosus,CTST,1,141.732,2921.268,20.413,3.048,RES,HAN
HAN003A,Carangidae,Caranx,melampygus,CAME,1,315.914,3049.678,17.495,3.048,RES,HAN
HAN003A,Mullidae,Parupeneus,multifasciatus,PAMU,1,233.246,2425.552,18.576,3.048,RES,HAN
HAN003A,Acanthuridae,Ctenochaetus,strigosus,CTST,1,131.116,1466.109,13.876,3.048,RES,HAN
HAN003A,Kyphosidae,Kyphosus,sp,CHUB,1,472.333,10745.894,3.771,3.048,RES,HAN
HAN006A,Kyphosidae,Kyphosus,sp,CHUB,1,278.153,5763.305,16.989,1.9812,RES,HAN
HAN006A,Kyphosidae,Kyphosus,sp,CHUB,1,277.838,6069.162,13.155,1.9812,RES,HAN
HAN006A,Scaridae,Scarus,rubroviolaceus,SCRU,1,608.453,5174.171,17.689,1.9812,RES,HAN
HAN006A,Kyphosidae,Kyphosus,sp,CHUB,1,264.965,4740.071,16.374,1.9812,RES,HAN
HAN006A,Kyphosidae,Kyphosus,sp,CHUB,1,226.13,3976.736,17.313,1.9812,RES,HAN
HAN006A,Acanthuridae,Naso,lituratus,NALI,1,229.544,6802.188,20.691,1.9812,RES,HAN
HAN006A,Acanthuridae,Acanthurus,triostegus,ACTR,1,127.515,5896.614,20.533,1.9812,RES,HAN
HAN006A,Kyphosidae,Kyphosus,sp,CHUB,1,227.544,3189.601,9.795,1.9812,RES,HAN
HAN006A,Mullidae,Mulloidichthys,flavolineatus,MUFL,1,203.18,4024.303,10.084,1.9812,RES,HAN
HAN006A,Mullidae,Mulloidichthys,flavolineatus,MUFL,1,161.26,4099.642,12.206,1.9812,RES,HAN
HAN006A,Kyphosidae,Kyphosus,sp,CHUB,1,258.898,2816.767,16.352,1.9812,RES,HAN
HAN006A,Acanthuridae,Acanthurus,triostegus,ACTR,1,169.053,4679.107,17.422,1.9812,RES,HAN
HAN006A,Acanthuridae,Acanthurus,triostegus,ACTR,1,135.183,2321.462,18.736,1.9812,RES,HAN
HAN006A,Acanthuridae,Acanthurus,triostegus,ACTR,1,149.918,3147.158,20.101,1.9812,RES,HAN
HAN006A,Scaridae,Scarus,psittacus,SCPS,1,153.387,2514.074,9.849,1.9812,RES,HAN
HAN006A,Acanthuridae,Acanthurus,triostegus,ACTR,1,129.461,3022.722,13.581,1.9812,RES,HAN
HAN006A,Mullidae,Mulloidichthys,flavolineatus,MUFL,1,190.345,2254.918,10.809,1.9812,RES,HAN
HAN006A,Scaridae,Chlorurus,perspicillatus,CHPE,1,474.764,3991.325,11.394,1.9812,RES,HAN
HAN006A,Acanthuridae,Acanthurus,leucopareius,ACLE,1,180.592,3628.055,21.042,1.9812,RES,HAN
HAN006A,Kyphosidae,Kyphosus,sp,CHUB,1,238.207,1776.597,5.406,1.9812,RES,HAN
HAN006A,Scaridae,Scarus,psittacus,SCPS,1,152.545,2507.388,5.258,1.9812,RES,HAN
HAN006A,Scaridae,Scarus,psittacus,SCPS,1,235.47,875.324,10.428,1.9812,RES,HAN
HAN006A,Scaridae,Scarus,psittacus,SCPS,1,149.265,2653.532,10.601,1.9812,RES,HAN
HAN006A,Kyphosidae,Kyphosus,sp,CHUB,1,180.121,3745.451,18.51,1.9812,RES,HAN
HAN006A,Acanthuridae,Acanthurus,triostegus,ACTR,1,154.947,2187.508,17.224,1.9812,RES,HAN
HAN006A,Acanthuridae,Acanthurus,triostegus,ACTR,1,157.152,1836.971,15.14,1.9812,RES,HAN
HAN006A,Kyphosidae,Kyphosus,sp,CHUB,1,148.908,3166.731,13.283,1.9812,RES,HAN
HAN006A,Kyphosidae,Kyphosus,sp,CHUB,1,192.251,3323.985,18.572,1.9812,RES,HAN
HAN006A,Kyphosidae,Kyphosus,sp,CHUB,1,215.076,3862.052,22.117,1.9812,RES,HAN
HAN006A,Kyphosidae,Kyphosus,sp,CHUB,1,294.574,3734.211,21.174,1.9812,RES,HAN
HAN006A,Kyphosidae,Kyphosus,sp,CHUB,1,228.824,1406.069,11.708,1.9812,RES,HAN
HAN006A,Acanthuridae,Acanthurus,triostegus,ACTR,1,169.891,4377.803,14.832,1.9812,RES,HAN
HAN006A,Acanthuridae,Acanthurus,nigroris,ACNR,1,244.789,1023.132,12.383,1.9812,RES,HAN
HAN006A,Acanthuridae,Acanthurus,triostegus,ACTR,1,141.155,4045.187,11.621,1.9812,RES,HAN
HAN006A,Acanthuridae,Acanthurus,triostegus,ACTR,1,116.312,2313.222,14.619,1.9812,RES,HAN
HAN006A,Scaridae,Scarus,psittacus,SCPS,1,174.375,1125.784,9.337,1.9812,RES,HAN
HAN006A,Scaridae,Scarus,psittacus,SCPS,1,183.547,1485.993,11.156,1.9812,RES,HAN
HAN006A,Mullidae,Mulloidichthys,flavolineatus,MUFL,1,259.208,2804.8,8.373,1.9812,RES,HAN
HAN006A,Mullidae,Mulloidichthys,flavolineatus,MUFL,1,196.383,5756.309,19.555,1.9812,RES,HAN
HAN006A,Mullidae,Mulloidichthys,flavolineatus,MUFL,1,211.748,4942.075,18.238,1.9812,RES,HAN
HAN006A,Acanthuridae,Acanthurus,triostegus,ACTR,1,164.974,2019.955,18.307,1.9812,RES,HAN
HAN006A,Mullidae,Mulloidichthys,flavolineatus,MUFL,1,228.599,2278.749,9.854,1.9812,RES,HAN
HAN006A,Acanthuridae,Acanthurus,leucopareius,ACLE,1,139.018,3218.171,20.225,1.9812,RES,HAN
HAN006A,Mullidae,Parupeneus,multifasciatus,PAMU,1,197.352,1530.554,13.339,1.9812,RES,HAN
HAN006A,Acanthuridae,Acanthurus,triostegus,ACTR,1,140.492,1949.992,17.472,1.9812,RES,HAN
HAN006A,Acanthuridae,Acanthurus,triostegus,ACTR,1,125.797,3016.007,21.168,1.9812,RES,HAN
HAN006A,Acanthuridae,Acanthurus,triostegus,ACTR,1,130.496,3145.326,14.627,1.9812,RES,HAN
HAN006A,Acanthuridae,Acanthurus,triostegus,ACTR,1,133.486,2696.421,11.554,1.9812,RES,HAN
HAN006A,Scaridae,Scarus,psittacus,SCPS,1,207.958,2892.792,10.617,1.9812,RES,HAN
HAN006A,Acanthuridae,Acanthurus,triostegus,ACTR,1,135.789,3956.395,18.913,1.9812,RES,HAN
HAN006A,Mullidae,Mulloidichthys,flavolineatus,MUFL,1,230.932,3664.908,20.402,1.9812,RES,HAN
HAN006A,Mullidae,Mulloidichthys,flavolineatus,MUFL,1,235.833,3931.835,21.997,1.9812,RES,HAN
HAN006A,Mullidae,Mulloidichthys,flavolineatus,MUFL,1,246.16,3748.99,21.833,1.9812,RES,HAN
HAN010,Scaridae,Chlorurus,spilurus,CHSO,1,131.038,2407.592,18.848,1.2192,RES,HAN
HAN010,Scaridae,Scarus,psittacus,SCPS,1,119.625,1393.691,8.027,1.2192,RES,HAN
HAN010,Scaridae,Chlorurus,spilurus,CHSO,1,89.914,1479.328,6.794,1.2192,RES,HAN
HAN010,Scaridae,Scarus,psittacus,SCPS,1,176.378,1907.282,12.103,1.2192,RES,HAN
HAN010,Acanthuridae,Acanthurus,olivaceus,ACOL,1,256.984,2318.251,18.787,1.2192,RES,HAN
HAN010,Acanthuridae,Naso,lituratus,NALI,1,362.486,1348.14,3.384,1.2192,RES,HAN
HAN010,Acanthuridae,Acanthurus,blochii,ACBL,2,372.986,1878.112,16.736,1.2192,RES,HAN
HAN010,Acanthuridae,Naso,lituratus,NALI,1,309.386,1136.083,13.044,1.2192,RES,HAN
HAN010,Acanthuridae,Acanthurus,olivaceus,ACOL,1,284.755,2287.847,16.605,1.2192,RES,HAN
HAN013,Scaridae,Scarus,psittacus,SCPS,1,211.157,4752.91,17.931,3.048,OPN,HAN
HAN013,Acanthuridae,Acanthurus,triostegus,ACTR,1,166.527,3496.062,21.334,3.048,OPN,HAN
HAN013,Scaridae,Scarus,psittacus,SCPS,1,70.399,3014.784,14.954,3.048,OPN,HAN
HAN013,Acanthuridae,Acanthurus,triostegus,ACTR,1,127.303,3675.399,10.48,3.048,OPN,HAN
HAN013,Acanthuridae,Acanthurus,triostegus,ACTR,1,151.579,3934.682,12.4,3.048,OPN,HAN
HAN013,Mullidae,Parupeneus,multifasciatus,PAMU,1,121.171,3811.33,11.57,3.048,OPN,HAN
HAN023,Acanthuridae,Zebrasoma,veliferum,ZEVE,1,249.18,4621.315,9.58,0.9144,RES,HAN
HAN023,Acanthuridae,Zebrasoma,veliferum,ZEVE,1,289.581,3453.959,9.336,0.9144,RES,HAN
HAN023,Acanthuridae,Acanthurus,dussumieri,ACDU,1,396.389,1530.183,8.629,0.9144,RES,HAN
HAN023,Scaridae,Scarus,psittacus,SCPS,1,215.445,3852.157,5.948,0.9144,RES,HAN
HAN023,Acanthuridae,Acanthurus,triostegus,ACTR,15,160.413,2907.471,15.452,0.9144,RES,HAN
HAN023,Acanthuridae,Acanthurus,triostegus,ACTR,15,140.32,3068.083,8.245,0.9144,RES,HAN
HAN023,Acanthuridae,Acanthurus,triostegus,ACTR,15,140.686,2950.821,7.352,0.9144,RES,HAN
HAN023,Acanthuridae,Acanthurus,triostegus,ACTR,15,181.252,2886.35,9.186,0.9144,RES,HAN
HAN023,Acanthuridae,Acanthurus,triostegus,ACTR,15,175.839,2938.299,13.72,0.9144,RES,HAN
HAN023,Acanthuridae,Acanthurus,triostegus,ACTR,15,185.648,3555.44,10.221,0.9144,RES,HAN
HAN023,Acanthuridae,Acanthurus,triostegus,ACTR,15,138.919,3018.478,4.526,0.9144,RES,HAN
HAN023,Acanthuridae,Acanthurus,triostegus,ACTR,15,185.161,3578.319,11.915,0.9144,RES,HAN
HAN023,Acanthuridae,Acanthurus,triostegus,ACTR,15,150.373,2938.704,9.819,0.9144,RES,HAN
HAN023,Acanthuridae,Acanthurus,triostegus,ACTR,15,163.286,3020.309,9.716,0.9144,RES,HAN
HAN023,Acanthuridae,Acanthurus,guttatus,ACGU,1,223.415,2829.012,2.714,0.9144,RES,HAN
HAN023,Kyphosidae,Kyphosus,spp,CHUB,1,450.975,3111.45,2.928,0.9144,RES,HAN
HAN023,Acanthuridae,Acanthurus,blochii,ACBL,1,323.417,2591.542,6.203,0.9144,RES,HAN
HAN023,Acanthuridae,Acanthurus,guttatus,ACGU,1,240.242,3176.798,5.254,0.9144,RES,HAN
HAN023,Acanthuridae,Ctenochaetus,strigosus,CTST,1,169.424,2620.713,14.552,0.9144,RES,HAN
HAN033,Acanthuridae,Acanthurus,dussumieri,ACDU,1,277.234,2891.286,18.734,3.048,RES,HAN
HAN033,Kyphosidae,Kyphosus,spp,CHUB,1,348.596,1790.616,11.798,3.048,RES,HAN
HAN033,Acanthuridae,Ctenochaetus,strigosus,CTST,1,153.275,3285.541,13.457,3.048,RES,HAN
HAN034,Acanthuridae,Acanthurus,triostegus,ACTR,1,162.003,5311.446,24.068,4.572,OPN,HAN
HAN034,Acanthuridae,Acanthurus,triostegus,ACTR,1,169.879,3915.507,21.092,4.572,OPN,HAN
HAN034,Acanthuridae,Acanthurus,triostegus,ACTR,2,163.106,3312.561,23.071,4.572,OPN,HAN
HAN034,Acanthuridae,Acanthurus,triostegus,ACTR,1,142.59,3005.01,21.944,4.572,OPN,HAN
HAN034,Acanthuridae,Acanthurus,olivaceus,ACOL,1,286.728,4667.101,12.755,4.572,OPN,HAN
HAN034,Acanthuridae,Naso,lituratus,NALI,1,208.146,6119.403,13.467,4.572,OPN,HAN
HAN034,Acanthuridae,Naso,lituratus,NALI,1,211.719,6463.555,15.302,4.572,OPN,HAN
HAN034,Acanthuridae,Naso,lituratus,NALI,1,187.892,5562.393,11.095,4.572,OPN,HAN
HAN034,Acanthuridae,Acanthurus,triostegus,ACTR,1,119.557,4500.063,14.755,4.572,OPN,HAN
HAN034A,Acanthuridae,Acanthurus,triostegus,ACTR,1,174.189,4154.286,22.225,3.3528,RES,HAN
HAN034A,Acanthuridae,Acanthurus,olivaceus,ACOL,1,269.22,3542.747,3.739,3.3528,RES,HAN
HAN034A,Acanthuridae,Acanthurus,triostegus,ACTR,1,208.367,3937.763,18.271,3.3528,RES,HAN
HAN043C,Lutjanidae,Lutjanus,kasmira,LUKA,1,234.056,9270.068,6.223,5.1816,RES,HAN
HAN043C,Scaridae,Chlorurus,spilurus,CHSO,1,216.029,2868.382,11.423,5.1816,RES,HAN
HAN043C,Acanthuridae,Naso,lituratus,NALI,1,197.421,2877.51,13.56,5.1816,RES,HAN
HAN043C,Acanthuridae,Acanthurus,triostegus,ACTR,1,166.256,2794.828,10.542,5.1816,RES,HAN
HAN043C,Acanthuridae,Acanthurus,triostegus,ACTR,1,130.942,2699.845,12.831,5.1816,RES,HAN
HAN043C,Acanthuridae,Acanthurus,triostegus,ACTR,1,165.559,2774.5,12.299,5.1816,RES,HAN
HAN043C,Acanthuridae,Acanthurus,triostegus,ACTR,1,187.966,2782.717,11.171,5.1816,RES,HAN
HAN043C,Acanthuridae,Acanthurus,triostegus,ACTR,6,138.407,2500.451,14.019,5.1816,RES,HAN
HAN043C,Acanthuridae,Acanthurus,triostegus,ACTR,1,145.832,3022.122,7.319,5.1816,RES,HAN
HAN043C,Acanthuridae,Acanthurus,triostegus,ACTR,1,154.689,3059.39,6.241,5.1816,RES,HAN
HAN043C,Scaridae,Scarus,psittacus,SCPS,1,157.969,2828.922,4.014,5.1816,RES,HAN
HAN043C,Scaridae,Scarus,psittacus,SCPS,1,151.073,3111.321,2.212,5.1816,RES,HAN
HAN043C,Scaridae,Scarus,psittacus,SCPS,1,147.376,3873.076,3.572,5.1816,RES,HAN
HAN043C,Scaridae,Scarus,psittacus,SCPS,1,171.401,4185.095,6.204,5.1816,RES,HAN
HAN043C,Scaridae,Scarus,psittacus,SCPS,1,97.266,3130.9,7.894,5.1816,RES,HAN
HAN043C,Scaridae,Scarus,psittacus,SCPS,1,162.155,3193.348,10.813,5.1816,RES,HAN
HAN043C,Scaridae,Scarus,psittacus,SCPS,1,144.423,2672.882,8.869,5.1816,RES,HAN
HAN043C,Scaridae,Scarus,psittacus,SCPS,1,179.758,3973.077,3.469,5.1816,RES,HAN
HAN043C,Acanthuridae,Acanthurus,triostegus,ACTR,1,148.412,2417.553,10.456,5.1816,RES,HAN
HAN043C,Scaridae,Scarus,psittacus,SCPS,9,122.719,1854.509,12.549,5.1816,RES,HAN
HAN043C,Scaridae,Scarus,psittacus,SCPS,5,165.739,1767.545,12.833,5.1816,RES,HAN
HAN043C,Acanthuridae,Naso,lituratus,NALI,1,172.426,2451.362,21.172,5.1816,RES,HAN
HAN043C,Scaridae,Chlorurus,spilurus,CHSO,1,196.768,2885.701,7.163,5.1816,RES,HAN
HAN043C,Acanthuridae,Acanthurus,olivaceus,ACOL,1,218.691,1957.681,12.18,5.1816,RES,HAN
HAN043C,Scaridae,Scarus,psittacus,SCPS,1,163.818,1835.377,15.871,5.1816,RES,HAN
HAN043C,Scaridae,Scarus,psittacus,SCPS,7,115.484,1768.234,12.274,5.1816,RES,HAN
HAN043C,Scaridae,Scarus,psittacus,SCPS,1,151.149,1541.219,7.056,5.1816,RES,HAN
HAN043C,Scaridae,Scarus,psittacus,SCPS,1,123.421,1580.926,14.591,5.1816,RES,HAN
HAN043C,Scaridae,Scarus,psittacus,SCPS,8,130.419,1743.329,13.087,5.1816,RES,HAN
HAN043C,Acanthuridae,Naso,lituratus,NALI,1,207.217,3560.344,4.133,5.1816,RES,HAN
HAN043C,Scaridae,Scarus,rubroviolaceus,SCRU,1,479.575,11129.726,11.64,5.1816,RES,HAN
HAN043C,Scaridae,Chlorurus,spilurus,CHSO,1,199.134,2463.378,14.135,5.1816,RES,HAN
HAN043C,Acanthuridae,Naso,lituratus,NALI,1,183.94,8950.791,21.706,5.1816,RES,HAN
HAN043C,Acanthuridae,Acanthurus,triostegus,ACTR,1,153.982,4593.749,18.83,5.1816,RES,HAN
HAN043C,Scaridae,Scarus,psittacus,SCPS,1,166.703,3615.956,18.872,5.1816,RES,HAN
HAN043C,Acanthuridae,Naso,lituratus,NALI,1,197.863,3438.527,6.207,5.1816,RES,HAN
HAN043C,Scaridae,Chlorurus,spilurus,CHSO,1,204.867,1445.134,11.198,5.1816,RES,HAN
HAN043C,Scaridae,Scarus,rubroviolaceus,SCRU,1,195.199,2193.272,4.593,5.1816,RES,HAN
HAN043C,Scaridae,Chlorurus,spilurus,CHSO,1,176.396,1781.822,9.205,5.1816,RES,HAN
HAN043C,Scaridae,Chlorurus,spilurus,CHSO,1,184.494,2272.39,4.514,5.1816,RES,HAN
HAN043C,Scaridae,Scarus,psittacus,SCPS,1,108.515,1689.862,9.09,5.1816,RES,HAN
HAN043C,Scaridae,Scarus,psittacus,SCPS,1,113.87,2308.809,7.64,5.1816,RES,HAN
HAN043C,Scaridae,Chlorurus,spilurus,CHSO,1,189.047,1775.145,12.944,5.1816,RES,HAN
HAN043C,Scaridae,Scarus,psittacus,SCPS,1,95.253,1982.668,10.181,5.1816,RES,HAN
HAN043C,Scaridae,Scarus,psittacus,SCPS,1,103.29,1553.335,12.87,5.1816,RES,HAN
HAN043C,Scaridae,Scarus,psittacus,SCPS,1,96.209,1551.034,10.878,5.1816,RES,HAN
HAN043C,Scaridae,Scarus,psittacus,SCPS,1,93.441,1895.412,6.039,5.1816,RES,HAN
HAN043C,Scaridae,Scarus,psittacus,SCPS,1,100.475,1849.271,12.191,5.1816,RES,HAN
HAN044,Mullidae,Parupeneus,multifasciatus,PAMU,1,245.509,2931.502,16.894,1.8288,RES,HAN
HAN044,Scaridae,Scarus,psittacus,SCPS,1,128.455,2755.112,11.806,1.8288,RES,HAN
HAN044,Scaridae,Scarus,psittacus,SCPS,2,177.67,2212.389,11.393,1.8288,RES,HAN
HAN044,Scaridae,Chlorurus,spilurus,CHSO,1,117.94,2305.937,13.077,1.8288,RES,HAN
HAN044,Scaridae,Chlorurus,spilurus,CHSO,1,136.323,2169.13,5.906,1.8288,RES,HAN
HAN044,Scaridae,Scarus,psittacus,SCPS,1,160.262,2019.715,12.708,1.8288,RES,HAN
HAN044,Scaridae,Scarus,psittacus,SCPS,1,122.962,1843.013,3.817,1.8288,RES,HAN
HAN044,Scaridae,Scarus,psittacus,SCPS,1,197.769,1283.811,9.727,1.8288,RES,HAN
HAN044,Scaridae,Scarus,psittacus,SCPS,1,179.785,1748.534,8.527,1.8288,RES,HAN
HAN044,Acanthuridae,Acanthurus,triostegus,ACTR,1,131.915,1465.707,15.363,1.8288,RES,HAN
HAN044,Acanthuridae,Acanthurus,triostegus,ACTR,4,143.349,2969.657,15.032,1.8288,RES,HAN
HAN044,Acanthuridae,Acanthurus,triostegus,ACTR,1,181.62,1666.459,11.131,1.8288,RES,HAN
HAN044,Acanthuridae,Acanthurus,triostegus,ACTR,1,199.06,2042.724,16.328,1.8288,RES,HAN
HAN044,Acanthuridae,Naso,lituratus,NALI,1,221.894,2777.892,20.611,1.8288,RES,HAN
HAN044,Acanthuridae,Acanthurus,triostegus,ACTR,1,144.518,2243.427,17.265,1.8288,RES,HAN
HAN044,Acanthuridae,Acanthurus,triostegus,ACTR,1,158.184,1909.834,16.058,1.8288,RES,HAN
HAN044,Acanthuridae,Acanthurus,triostegus,ACTR,1,158.327,1216.223,7.892,1.8288,RES,HAN
HAN044,Acanthuridae,Acanthurus,triostegus,ACTR,3,147.628,1710.769,5.632,1.8288,RES,HAN
HAN044,Acanthuridae,Acanthurus,triostegus,ACTR,1,159.893,2276.044,3.6,1.8288,RES,HAN
HAN044,Acanthuridae,Acanthurus,triostegus,ACTR,3,165.124,3634.015,17.695,1.8288,RES,HAN
HAN046,Scaridae,Chlorurus,spilurus,CHSO,1,312.549,4355.2,21.35,6.7056,RES,HAN
HAN046,Acanthuridae,Ctenochaetus,strigosus,CTST,1,166.537,2391.908,13.466,6.7056,RES,HAN
HAN046,Acanthuridae,Ctenochaetus,strigosus,CTST,1,108.254,2485.354,16.014,6.7056,RES,HAN
HAN046,Mullidae,Parupeneus,multifasciatus,PAMU,1,118.2,2090.48,18.774,6.7056,RES,HAN
HAN046,Acanthuridae,Ctenochaetus,strigosus,CTST,2,128.632,3028.053,16.428,6.7056,RES,HAN
HAN046,Acanthuridae,Ctenochaetus,strigosus,CTST,2,119.298,2760.343,19.872,6.7056,RES,HAN
HAN046,Acanthuridae,Ctenochaetus,strigosus,CTST,1,140.547,2005.246,13.087,6.7056,RES,HAN
HAN046,Acanthuridae,Acanthurus,olivaceus,ACOL,1,258.738,2346.744,18.112,6.7056,RES,HAN
HAN046,Acanthuridae,Ctenochaetus,strigosus,CTST,1,113.788,2497.749,18.388,6.7056,RES,HAN
HAN046,Acanthuridae,Naso,lituratus,NALI,1,159.635,3292.28,20.527,6.7056,RES,HAN
HAN046,Scaridae,Chlorurus,spilurus,CHSO,1,249.089,3562.313,3.765,6.7056,RES,HAN
HAN046,Acanthuridae,Ctenochaetus,strigosus,CTST,1,126.666,3026.517,12.948,6.7056,RES,HAN
HAN046,Acanthuridae,Ctenochaetus,strigosus,CTST,1,121.115,3350.672,14.011,6.7056,RES,HAN
HAN050,Acanthuridae,Acanthurus,triostegus,ACTR,1,163.973,2330.883,17.394,4.572,RES,HAN
HAN050,Scaridae,Scarus,psittacus,SCPS,1,201.115,4886.768,21.434,4.572,RES,HAN
HAN050,Acanthuridae,Naso,lituratus,NALI,1,270.083,5572.929,19.006,4.572,RES,HAN
HAN050,Mullidae,Mulloidichthys,flavolineatus,MUFL,1,400,5076.474,18.611,4.572,RES,HAN
HAN050,Mullidae,Parupeneus,multifasciatus,PAMU,1,211.414,5471.328,18.913,4.572,RES,HAN
HAN050,Acanthuridae,Acanthurus,olivaceus,ACOL,1,274.28,3440.275,7.979,4.572,RES,HAN
HAN050,Acanthuridae,Acanthurus,triostegus,ACTR,1,151.678,2075.536,16.398,4.572,RES,HAN
HAN050,Acanthuridae,Acanthurus,triostegus,ACTR,1,159.84,1628.996,12.506,4.572,RES,HAN
HAN050,Acanthuridae,Acanthurus,olivaceus,ACOL,1,265.59,3323.392,20.666,4.572,RES,HAN
HAN056,Scaridae,Scarus,psittacus,SCPS,1,218.481,4954.119,21.774,10.3632,OPN,HAN
HAN056,Acanthuridae,Naso,lituratus,NALI,1,149.051,6370.63,20.8,10.3632,OPN,HAN
